freebase_id,name,aliases
/m/03yj_0n,Shea Whigham,"whigham, shea,whigham,shea,shea whigham"
/m/0bzrsh,1986 NCAA Division I men's basketball tournament,"tournament,ncaa,i,division,1986,basketball,men's,1986 ncaa division i men's basketball tournament,tournament, 1986 ncaa division i men's basketball"
/m/0fm3h2,Goya Award for Best Actor,"actor,for,actor, goya award for best,best,award,goya,goya award for best actor"
/m/0yz30,Steubenville,steubenville
/m/01ft2l,Ted Danson,"ted danson,ted,danson,danson, ted"
/m/02qkk9_,Special Tony Award,"award, special tony,tony,award,special tony award,special"
/m/063_t,Peter Sellers,"peter,sellers,sellers, peter,peter sellers"
/m/0j63cyr,2012 Toronto International Film Festival,"toronto,2012,festival, 2012 toronto international film,film,festival,2012 toronto international film festival,international"
/m/049c6t,Earache Records,"records,earache,records, earache,earache records"
/m/07v64s,baroque pop,"pop, baroque,pop,baroque,baroque pop"
/m/0fcrg,North Brabant,"north brabant,brabant, north,brabant,north"
/m/0y617,Troy,troy
/m/0f3nn,Lorenz Hart,"hart, lorenz,lorenz,hart,lorenz hart"
/m/0343_,Gothenburg,gothenburg
/m/0n_2q,Chatham County,"county, chatham,county,chatham,chatham county"
/m/05tbn,Pennsylvania,pennsylvania
/m/025s1wg,Spy Kids 3-D: Game Over,"game,over,spy kids 3-d: game over,spy,3-d:,kids,over, spy kids 3-d: game"
/m/0132k4,Jaco Pastorius,"pastorius,jaco,jaco pastorius,pastorius, jaco"
/m/07s846j,The Social Network,"network,the,social,the social network,network, the social"
/m/015vq_,Bob Hoskins,"bob hoskins,hoskins,bob,hoskins, bob"
/m/04s934,Lowell High School,"lowell high school,high,school, lowell high,lowell,school"
/m/056vv,Montenegro,montenegro
/m/0mrq3,Galveston County,"galveston county,county,galveston,county, galveston"
/m/026fd,David Cronenberg,"david,cronenberg,david cronenberg,cronenberg, david"
/m/0263q4z,dirty rap,"rap,dirty,rap, dirty,dirty rap"
/m/03mg3l,PFC Litex Lovech,"pfc litex lovech,litex,pfc,lovech, pfc litex,lovech"
/m/073hhn,PFC Beroe Stara Zagora,"stara,beroe,pfc,zagora, pfc beroe stara,zagora,pfc beroe stara zagora"
/m/057__d,The Legend of Bagger Vance,"the,bagger,the legend of bagger vance,legend,of,vance, the legend of bagger,vance"
/m/0jryt,Pasco County,"pasco,county,pasco county,county, pasco"
/m/04_xr8,Province of Naples,"province of naples,naples, province of,naples,of,province"
/m/049msk,SSC Bari,"ssc bari,bari,ssc,bari, ssc"
/m/013f9v,St. Cloud,"cloud, st.,cloud,st.,st. cloud"
/m/01zh29,Shah Rukh Khan,"khan, shah rukh,khan,shah rukh khan,rukh,shah"
/m/01_jky,FK Crvena zvezda,"zvezda,zvezda, fk crvena,crvena,fk,fk crvena zvezda"
/m/0cp9f9,Matthew Weiner,"weiner,weiner, matthew,matthew weiner,matthew"
/m/0c5dd,It Happened One Night,"happened,one,night, it happened one,night,it,it happened one night"
/m/0lb5x,Aude,aude
/m/02_nkp,Lamar Odom,"lamar odom,lamar,odom,odom, lamar"
/m/07qcbw,Walon Green,"green,walon,green, walon,walon green"
/m/08mg_b,Wyatt Earp,"wyatt earp,earp,earp, wyatt,wyatt"
/m/043tvp3,Terminator Salvation,"salvation, terminator,salvation,terminator salvation,terminator"
/m/02237m,Central Saint Martins,"saint,central saint martins,central,martins,martins, central saint"
/m/069z_5,Henry Corden,"corden,corden, henry,henry,henry corden"
/m/01vn35l,Steve Winwood,"steve winwood,steve,winwood,winwood, steve"
/m/011xhx,Kiss,kiss
/m/0ggq0m,classical music,"classical,music,classical music,music, classical"
/m/06c6l,Rocky Mountains,"mountains,rocky mountains,mountains, rocky,rocky"
/m/03hxsv,Harry Potter and the Half-Blood Prince,"half-blood,and,the,potter,harry potter and the half-blood prince,prince,prince, harry potter and the half-blood,harry"
/m/02yy_j,John Waters,"waters,john,waters, john,john waters"
/m/0688f,Punjabi,punjabi
/m/0crvfq,D. W. Moffett,"d.,moffett,moffett, d. w.,d. w. moffett,w."
/m/02vzc,Finland,finland
/m/03d63lb,Raza Murad,"murad,raza,raza murad,murad, raza"
/m/0jc_p,orange,orange
/m/07x21,Unitarianism,unitarianism
/m/0fvly,Newcastle United F.C.,"united,newcastle,newcastle united f.c.,f.c., newcastle united,f.c."
/m/017z88,Juilliard School,"juilliard,juilliard school,school,school, juilliard"
/m/0m2gz,Litchfield County,"litchfield,county,litchfield county,county, litchfield"
/m/0392kz,Aya Hisakawa,"hisakawa, aya,aya,aya hisakawa,hisakawa"
/m/015x1f,Curtis Mayfield,"curtis mayfield,curtis,mayfield,mayfield, curtis"
/m/01wk51,Rosanna Arquette,"rosanna,arquette,arquette, rosanna,rosanna arquette"
/m/01zlh5,Dick Clark,"dick clark,clark,clark, dick,dick"
/m/0br0vs,Levadiakos F.C.,"f.c., levadiakos,levadiakos,levadiakos f.c.,f.c."
/m/01zv_,Catalonia,catalonia
/m/0gbfn9,Fast Food Nation,"fast food nation,nation, fast food,fast,nation,food"
/m/03q6zc,Banaras Hindu University,"university,university, banaras hindu,banaras,hindu,banaras hindu university"
/m/0284h6,Millwall F.C.,"millwall,f.c.,f.c., millwall,millwall f.c."
/m/0166c7,Jiangsu,jiangsu
/m/0c4hgj,40th Academy Awards,"40th academy awards,awards,academy,awards, 40th academy,40th"
/m/01h18v,About Schmidt,"about,about schmidt,schmidt,schmidt, about"
/m/01gh6z,Minas Gerais,"minas gerais,gerais,minas,gerais, minas"
/m/091z_p,Pan's Labyrinth,"labyrinth, pan's,pan's,labyrinth,pan's labyrinth"
/m/01gy7r,Bill Pullman,"bill,bill pullman,pullman, bill,pullman"
/m/0d2t4g,Philippine Standard Time,"time, philippine standard,philippine standard time,time,philippine,standard"
/m/09949m,Istanbul,istanbul
/m/01n6r0,University of Oregon,"university,oregon, university of,university of oregon,oregon,of"
/m/03193l,David Grisman,"grisman,david,grisman, david,david grisman"
/m/0bkq_8,Eve Myles,"eve,eve myles,myles, eve,myles"
/m/0hsmh,Robert Wise,"wise, robert,wise,robert wise,robert"
/m/025tn92,2008 NBA draft,"2008 nba draft,draft, 2008 nba,draft,2008,nba"
/m/014l6_,Pretty Woman,"pretty woman,pretty,woman,woman, pretty"
/m/053xw6,Brendan Gleeson,"gleeson,brendan gleeson,gleeson, brendan,brendan"
/m/0s6g4,Naperville,naperville
/m/02p3my,Shimla,shimla
/m/03gn1x,Antioch College,"college,antioch,college, antioch,antioch college"
/m/01wk7b7,John Stamos,"stamos, john,john,john stamos,stamos"
/m/02t7t,Evangelicalism,evangelicalism
/m/04ld94,James Ivory,"james ivory,ivory,ivory, james,james"
/m/01_vrh,Pietermaritzburg,pietermaritzburg
/m/012dr7,William Powell,"william powell,powell, william,william,powell"
/m/0mbhr,Joanna Lumley,"joanna lumley,lumley, joanna,lumley,joanna"
/m/02rrfzf,Spy Kids,"kids,spy kids,spy,kids, spy"
/m/01wb8bs,Roger Bart,"bart, roger,roger,roger bart,bart"
/m/0gv40,William Wyler,"wyler,william wyler,william,wyler, william"
/m/096g3,Bologna,bologna
/m/01wf86y,Cyndi Lauper,"lauper, cyndi,cyndi lauper,lauper,cyndi"
/m/07lly,Truro,truro
/m/0nm87,Kennebec County,"county, kennebec,kennebec county,county,kennebec"
/m/08tq4x,Ulysses' Gaze,"ulysses' gaze,gaze,ulysses',gaze, ulysses'"
/m/09s02,Telugu,telugu
/m/07w8f,Unitarian Universalism,"unitarian universalism,universalism, unitarian,unitarian,universalism"
/m/02mc5v,Scary Movie 2,"2, scary movie,2,scary movie 2,scary,movie"
/m/017yxq,Tom Green,"green, tom,green,tom green,tom"
/m/01c92g,Grammy Award for Best Male Pop Vocal Performance,"male,performance, grammy award for best male pop vocal,for,grammy,pop,award,vocal,performance,grammy award for best male pop vocal performance,best"
/m/0126t5,instrumental rock,"instrumental,instrumental rock,rock,rock, instrumental"
/m/0154qm,Cate Blanchett,"cate blanchett,cate,blanchett, cate,blanchett"
/m/0fdjb,supernatural,supernatural
/m/02q253,Marshall University,"marshall,university,marshall university,university, marshall"
/m/08p1gp,Luci Christian,"luci christian,christian,christian, luci,luci"
/m/0g0vx,farmer,farmer
/m/04fgkf_,Daytime Emmy Award for Outstanding Talk Show Host,"outstanding,for,talk,daytime,award,daytime emmy award for outstanding talk show host,host,emmy,show,host, daytime emmy award for outstanding talk show"
/m/0fzs6w,North Carolina FC,"carolina,north,fc,north carolina fc,fc, north carolina"
/m/073bb,Sylvia Plath,"plath, sylvia,sylvia plath,plath,sylvia"
/m/04lhc4,Erin Brockovich,"erin brockovich,brockovich,brockovich, erin,erin"
/m/0cv_2,Associated Press,"press, associated,associated press,associated,press"
/m/0127ps,Conspiracy Theory,"conspiracy theory,conspiracy,theory, conspiracy,theory"
/m/018jkl,Miyagi Prefecture,"miyagi,prefecture, miyagi,prefecture,miyagi prefecture"
/m/01yfm8,Bruce Greenwood,"greenwood, bruce,bruce greenwood,greenwood,bruce"
/m/0gzlb9,Battlefield Earth,"battlefield earth,battlefield,earth,earth, battlefield"
/m/02d02,Detroit Tigers,"tigers, detroit,tigers,detroit tigers,detroit"
/m/04sh80,Twilight Zone: The Movie,"zone:,the,movie, twilight zone: the,twilight,twilight zone: the movie,movie"
/m/016sd3,Stetson University,"stetson university,university,university, stetson,stetson"
/m/04q24zv,Agora,agora
/m/01vw26l,Ice Cube,"ice,cube, ice,cube,ice cube"
/m/06lgq8,Ryan Kwanten,"ryan,kwanten,ryan kwanten,kwanten, ryan"
/m/05sdxx,Gil Bellows,"bellows,bellows, gil,gil,gil bellows"
/m/04n7ps6,Utah Utes football,"utes,football,utah,utah utes football,football, utah utes"
/m/0gps0z,Nicole Scherzinger,"scherzinger, nicole,scherzinger,nicole scherzinger,nicole"
/m/05bxwh,Anatole Litvak,"litvak, anatole,litvak,anatole,anatole litvak"
/m/02cm61,public health,"public,health,public health,health, public"
/m/03gqgt3,War on Terror,"war on terror,terror,war,on,terror, war on"
/m/0dsb_yy,Laura Carmichael,"carmichael,laura carmichael,carmichael, laura,laura"
/m/07bwr,The Big Lebowski,"lebowski, the big,the,the big lebowski,lebowski,big"
/m/0q9jk,Taxi,taxi
/m/04y5j64,Six Degrees of Separation,"separation, six degrees of,six degrees of separation,degrees,six,separation,of"
/m/03qcfvw,G.I. Joe: The Rise of Cobra,"the,joe:,cobra, g.i. joe: the rise of,cobra,g.i. joe: the rise of cobra,of,rise,g.i."
/m/07y_r,Vittorio De Sica,"sica, vittorio de,vittorio,de,sica,vittorio de sica"
/m/0d1_f,Elizabeth II,"elizabeth,ii,elizabeth ii,ii, elizabeth"
/m/012c6j,Adolphe Menjou,"menjou,menjou, adolphe,adolphe menjou,adolphe"
/m/0j_sncb,University of Florida,"university,florida,of,university of florida,florida, university of"
/m/01xr2s,The Shield,"shield, the,the shield,the,shield"
/m/01dq5z,Carleton College,"college, carleton,college,carleton college,carleton"
/m/0h98b3k,2010 Australian Film Institute Awards,"awards, 2010 australian film institute,2010 australian film institute awards,film,australian,2010,awards,institute"
/m/06j0md,James Burrows,"burrows,burrows, james,james burrows,james"
/m/0k_kr,Parlophone,parlophone
/m/018q42,Fukuoka Prefecture,"fukuoka,fukuoka prefecture,prefecture, fukuoka,prefecture"
/m/0f276,Hayden Christensen,"hayden christensen,christensen,christensen, hayden,hayden"
/m/05cvgl,The Remains of the Day,"the,day,day, the remains of the,of,the remains of the day,remains"
/m/0m7d0,Allegheny County,"allegheny,county, allegheny,county,allegheny county"
/m/01snm,Cincinnati,cincinnati
/m/0872p_c,Transformers: Dark of the Moon,"transformers: dark of the moon,transformers:,the,dark,moon,moon, transformers: dark of the,of"
/m/0b7xl8,Emanuel Azenberg,"azenberg,emanuel azenberg,emanuel,azenberg, emanuel"
/m/0ptxj,The Towering Inferno,"towering,the,inferno,inferno, the towering,the towering inferno"
/m/02y9ln,Seol Ki-hyeon,"seol,ki-hyeon,ki-hyeon, seol,seol ki-hyeon"
/m/08wjc1,Image Entertainment,"entertainment,image entertainment,entertainment, image,image"
/m/0dryh9k,Indians,indians
/m/0nj7b,Oakland County,"county, oakland,county,oakland county,oakland"
/m/09xzd,Chevrolet,chevrolet
/m/05wm88,Tyler Perry,"perry,perry, tyler,tyler,tyler perry"
/m/05nw9m,Pran,pran
/m/0167v,Brunei,brunei
/m/05nwr,Orkney Islands,"islands, orkney,orkney islands,orkney,islands"
/m/054ks3,Golden Globe Award for Best Original Song,"for,original,award,golden,song, golden globe award for best original,golden globe award for best original song,song,globe,best"
/m/0fhzy,Zagreb,zagreb
/m/04jpg2p,Alice in Wonderland,"wonderland, alice in,alice,alice in wonderland,wonderland,in"
/m/012j8z,Walter Pidgeon,"walter pidgeon,walter,pidgeon, walter,pidgeon"
/m/01q_22,Srinagar,srinagar
/m/05b_gq,Swept Away,"swept,away,away, swept,swept away"
/m/04k25,Lars von Trier,"lars von trier,trier, lars von,trier,lars,von"
/m/0c3zjn7,Real Steel,"real,steel,real steel,steel, real"
/m/0277j40,Get Shorty,"shorty, get,get shorty,shorty,get"
/m/06jw0s,Amy Robach,"robach,amy,amy robach,robach, amy"
/m/051z6rz,Craig Barron,"craig barron,barron,barron, craig,craig"
/m/01l3mk3,Marvin Hamlisch,"marvin,marvin hamlisch,hamlisch,hamlisch, marvin"
/m/0df92l,Curse of the Golden Flower,"the,golden,flower, curse of the golden,flower,curse,curse of the golden flower,of"
/m/03qrh9,Hiroshima Toyo Carp,"toyo,carp,carp, hiroshima toyo,hiroshima toyo carp,hiroshima"
/m/078tg,Sunni Islam,"islam, sunni,sunni,sunni islam,islam"
/m/06kknt,Los Angeles City College,"los,angeles,college,college, los angeles city,los angeles city college,city"
/m/01wk3c,Robert Carlyle,"carlyle, robert,robert carlyle,robert,carlyle"
/m/03rjj,Italy,italy
/m/047fjjr,Shanghai,shanghai
/m/02qpbqj,fullback,fullback
/m/071dcs,Lou Scheimer,"lou,scheimer,lou scheimer,scheimer, lou"
/m/0fd6qb,Edward G. Boyle,"edward g. boyle,edward,boyle, edward g.,boyle,g."
/m/036wy,Greater London,"greater,london, greater,greater london,london"
/m/02h30z,Fairfield University,"university,fairfield university,university, fairfield,fairfield"
/m/0bz60q,Vernon Chatman,"chatman,chatman, vernon,vernon,vernon chatman"
/m/03q_w5,Social Distortion,"social distortion,social,distortion, social,distortion"
/m/0dkv90,Red Cliff,"red cliff,red,cliff, red,cliff"
/m/025ygws,2003 Major League Baseball season,"baseball,season, 2003 major league baseball,league,2003 major league baseball season,major,2003,season"
/m/09d28z,New York Film Critics Circle Award for Best Film,"circle,for,film,award,new,york,new york film critics circle award for best film,best,film, new york film critics circle award for best,critics"
/m/02gjrc,Jesus of Nazareth,"nazareth, jesus of,nazareth,jesus of nazareth,of,jesus"
/m/02t_v1,Chazz Palminteri,"chazz palminteri,palminteri, chazz,chazz,palminteri"
/m/0r03f,Compton,compton
/m/0fx80y,plucked string instrument,"instrument, plucked string,plucked string instrument,plucked,instrument,string"
/m/04wp3s,Sam Rockwell,"sam,rockwell,rockwell, sam,sam rockwell"
/m/02c7k4,A Bug's Life,"life, a bug's,a,life,bug's,a bug's life"
/m/0flj39,Viju Khote,"viju,viju khote,khote, viju,khote"
/m/01_4mn,Rockstar Games,"games,games, rockstar,rockstar,rockstar games"
/m/09n5b9,secretary of state,"secretary,state, secretary of,secretary of state,of,state"
/m/02qflgv,Joanne Froggatt,"joanne,froggatt,froggatt, joanne,joanne froggatt"
/m/02h2vv,Murphy Brown,"murphy brown,brown, murphy,murphy,brown"
/m/0hnp7,Errol Flynn,"flynn,errol,errol flynn,flynn, errol"
/m/0gbwp,Janet Jackson,"jackson,janet jackson,janet,jackson, janet"
/m/02r5w9,Bruce Beresford,"beresford, bruce,beresford,bruce beresford,bruce"
/m/06_wqk4,Valentine's Day,"day, valentine's,valentine's,valentine's day,day"
/m/034xyf,Thoroughly Modern Millie,"thoroughly,millie, thoroughly modern,modern,thoroughly modern millie,millie"
/m/02s9vc,United States men's national soccer team,"united,soccer,united states men's national soccer team,team,men's,team, united states men's national soccer,national,states"
/m/0j_tw,Animal House,"house, animal,animal,animal house,house"
/m/02ndj5,The Mars Volta,"mars,the,the mars volta,volta, the mars,volta"
/m/01nln,Cameroon,cameroon
/m/05tcx0,folk punk,"folk punk,punk,folk,punk, folk"
/m/016ywb,Henry V,"v,henry v,henry,v, henry"
/m/0tfc,Adam Smith,"adam smith,adam,smith, adam,smith"
/m/07z31v,56th Primetime Emmy Awards,"primetime,awards,awards, 56th primetime emmy,emmy,56th primetime emmy awards,56th"
/m/01y_rz,Chad Smith,"chad smith,smith, chad,chad,smith"
/m/096lf_,Ty Burrell,"ty burrell,ty,burrell,burrell, ty"
/m/0838f,water,water
/m/05clg8,Universal Motown Republic Group,"motown,group, universal motown republic,republic,universal,universal motown republic group,group"
/m/0m28g,Mohave County,"mohave,county,mohave county,county, mohave"
/m/07jrjb,Tom Werner,"werner, tom,tom werner,werner,tom"
/m/0m2gk,Hartford County,"county, hartford,county,hartford,hartford county"
/m/011pcj,Dumfries and Galloway,"galloway,and,dumfries,galloway, dumfries and,dumfries and galloway"
/m/0cskb,Buffy the Vampire Slayer,"vampire,buffy the vampire slayer,buffy,the,slayer, buffy the vampire,slayer"
/m/06ns98,David Robb,"david robb,robb, david,david,robb"
/m/0f63n,Greene County,"greene,greene county,county,county, greene"
/m/076_74,James Schamus,"schamus,james schamus,schamus, james,james"
/m/023znp,Emerson College,"emerson college,college, emerson,college,emerson"
/m/083q7,Woodrow Wilson,"wilson, woodrow,woodrow wilson,wilson,woodrow"
/m/01t21q,Chelsea,chelsea
/m/02bp37,105th United States Congress,"congress, 105th united states,united,105th,105th united states congress,congress,states"
/m/09jg8,hepatitis,hepatitis
/m/01vs73g,Rodney Jerkins,"jerkins,rodney,jerkins, rodney,rodney jerkins"
/m/0j5m6,Buffalo Sabres,"sabres,buffalo sabres,sabres, buffalo,buffalo"
/m/07mqps,Dutch Americans,"americans,americans, dutch,dutch americans,dutch"
/m/032zg9,Ving Rhames,"ving,ving rhames,rhames, ving,rhames"
/m/01vxqyl,Vanilla Ice,"vanilla ice,ice,vanilla,ice, vanilla"
/m/05z1_,Python,python
/m/058vfp4,Henry Grace,"henry grace,grace,henry,grace, henry"
/m/0gs7x,Gertrude Stein,"gertrude stein,stein, gertrude,gertrude,stein"
/m/02xbw2,Gabrielle Union,"gabrielle union,union,union, gabrielle,gabrielle"
/m/02yc5b,Christchurch,christchurch
/m/05fmy,Nobel Prize in Chemistry,"prize,nobel,chemistry,chemistry, nobel prize in,in,nobel prize in chemistry"
/m/03pcgf,Livingston,livingston
/m/01dys,biathlon,biathlon
/m/0785v8,John Hawkes,"john hawkes,john,hawkes,hawkes, john"
/m/0gs6vr,Selena Gomez,"gomez,selena gomez,gomez, selena,selena"
/m/065dc4,The Da Vinci Code,"the,vinci,the da vinci code,da,code, the da vinci,code"
/m/0h08p,big band,"band,big band,band, big,big"
/m/01sfl,clown,clown
/m/0l2q3,Riverside County,"county,riverside county,riverside,county, riverside"
/m/0gl3hr,Guys and Dolls,"dolls, guys and,dolls,guys,and,guys and dolls"
/m/06xw2,search engine,"search,engine,search engine,engine, search"
/m/02r9qt,Sports Illustrated Sportsperson of the Year,"the,sports illustrated sportsperson of the year,sportsperson,of,sports,year,illustrated,year, sports illustrated sportsperson of the"
